2023-06-12 17:09:42.758 [main] INFO  com.jeesite.modules.Application - Starting Application on HD with PID 1124 (D:\IdeaWorkSpace\jeesite_new\src\main\webapp\WEB-INF\classes started by HD in D:\IdeaWorkSpace\jeesite_new)
2023-06-12 17:09:46.990 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'casAuthorizingRealm' of type [com.jeesite.common.shiro.realm.CasAuthorizingRealm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:47.006 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sessionIdCookie' of type [org.apache.shiro.web.servlet.SimpleCookie] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:47.007 [main] INFO  com.jeesite.common.config.Global - Config files: [classpath:config/jeesite-core.yml, classpath:config/application.yml, classpath:config/application-test.yml]
2023-06-12 17:09:47.008 [main] INFO  com.jeesite.common.config.Global - Spring cache cluster mode: false, session manager name: J1CacheSession
2023-06-12 17:09:47.030 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sessionManager' of type [com.jeesite.common.shiro.session.SessionManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:47.036 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'com.jeesite.autoconfigure.core.CacheAutoConfiguration' of type [com.jeesite.autoconfigure.core.CacheAutoConfiguration$$EnhancerBySpringCGLIB$$9e67b874] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:47.044 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'com.jeesite.autoconfigure.core.CommonAutoConfiguration' of type [com.jeesite.autoconfigure.core.CommonAutoConfiguration$$EnhancerBySpringCGLIB$$7c05e76f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:47.051 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'springUtils' of type [com.jeesite.common.utils.SpringUtils] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:47.056 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'com.jeesite.common.j2cache.autoconfigure.J2CacheAutoConfiguration' of type [com.jeesite.common.j2cache.autoconfigure.J2CacheAutoConfiguration$$EnhancerBySpringCGLIB$$d70e87d2] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:47.068 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'j2CacheConfig' of type [net.oschina.j2cache.J2CacheConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:47.232 [main] INFO  net.oschina.j2cache.util.SerializationUtils - Using Serializer -> [fst:net.oschina.j2cache.util.FSTSerializer]
2023-06-12 17:09:47.235 [main] INFO  net.oschina.j2cache.CacheProviderHolder - Using L1 CacheProvider : net.oschina.j2cache.caffeine.CaffeineProvider
2023-06-12 17:09:47.238 [main] INFO  net.oschina.j2cache.CacheProviderHolder - Using L2 CacheProvider : net.oschina.j2cache.NullCacheProvider
2023-06-12 17:09:47.239 [main] INFO  net.oschina.j2cache.J2CacheBuilder - Using cluster policy : net.oschina.j2cache.cluster.NoneClusterPolicy
2023-06-12 17:09:47.245 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'cacheChannel' of type [net.oschina.j2cache.J2CacheBuilder$1] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:48.688 [main] INFO  com.jeesite.common.config.Global - user.home: C:/Users/94922
2023-06-12 17:09:48.689 [main] INFO  com.jeesite.common.config.Global - user.dir: D:/IdeaWorkSpace/jeesite_new
2023-06-12 17:09:48.689 [main] INFO  com.jeesite.common.config.Global - logPath: D:/IdeaWorkSpace/jeesite_new/src/main/webapp/WEB-INF/classes

   _____        ___  _   _           ___
  |_   _|      / __'(_)_| |_        /   |
  _ | | __  __ \___ | |_   _| __   / /| |
 ( .| |/__\/__\ ___)| | | |_ /__\ / /_| |_
  \___|\__.\__.|____|_| \___)\__.(____   _|  :: JeeSite V4.1.4 :: 
======================================|_|==========================

    欢迎使用 app V4.1

    您当前的版本为社区版，官方网站：http://jeesite.com

    机器码是：04ac28d0bfdc19d3d04d902129364315
    产品名称：app
    公司名称：车己汽车

===================================================================

2023-06-12 17:09:48.696 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'shiroCacheManager' of type [com.jeesite.common.shiro.u.I] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:48.774 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'securityManager' of type [com.jeesite.common.shiro.web.WebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:48.890 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'authorizationAttributeSourceAdvisor' of type [org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:48.944 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$26f6219c] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:49.029 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.context.properties.ConversionServiceDeducer$Factory' of type [org.springframework.boot.context.properties.ConversionServiceDeducer$Factory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:49.050 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'spring.redis-org.springframework.boot.autoconfigure.data.redis.RedisProperties' of type [org.springframework.boot.autoconfigure.data.redis.RedisProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:49.069 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.autoconfigure.data.redis.JedisConnectionConfiguration' of type [org.springframework.boot.autoconfigure.data.redis.JedisConnectionConfiguration$$EnhancerBySpringCGLIB$$c831d331] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:49.138 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConnectionFactory' of type [org.springframework.data.redis.connection.jedis.JedisConnectionFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:49.148 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'cacheConfig' of type [com.jeesite.modules.config.CacheConfig$$EnhancerBySpringCGLIB$$56d2aa4a] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:49.198 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'cacheManager' of type [org.springframework.data.redis.cache.RedisCacheManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:49.225 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'cacheResolver' of type [org.springframework.cache.interceptor.SimpleCacheResolver] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:49.237 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'errorHandler' of type [org.springframework.cache.interceptor.SimpleCacheErrorHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-12 17:09:50.073 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9002 (http)
2023-06-12 17:09:50.098 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9002"]
2023-06-12 17:09:50.121 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2023-06-12 17:09:50.122 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.34
2023-06-12 17:09:50.130 [localhost-startStop-1] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [D:\java\jdk8_181\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\Java\jdk1.8.0_281\\bin;C:\Program Files\Java\jdk1.8.0_281\jre\bin;D:\maven\apache-maven-3.6.3-bin\apache-maven-3.6.3\bin;D:\Git\Git\cmd;D:\node\;C:\Program Files\TortoiseSVN\bin;C:\Program Files\Docker\Docker\resources\bin;C:\ProgramData\DockerDesktop\version-bin;C:\Users\94922\AppData\Local\Microsoft\WindowsApps;C:\Users\94922\AppData\Roaming\npm;.]
2023-06-12 17:09:50.398 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/jeesite] - Initializing Spring embedded WebApplicationContext
2023-06-12 17:09:50.399 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 7308 ms
2023-06-12 17:09:50.556 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2023-06-12 17:09:50.557 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'c' to urls: [/*]
2023-06-12 17:09:50.557 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'webStatFilter' to urls: [/*]
2023-06-12 17:09:50.558 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Servlet statViewServlet mapped to [/druid/*]
2023-06-12 17:09:50.559 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Servlet dispatcherServlet mapped to [/]
2023-06-12 17:09:51.580 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1,default} inited
2023-06-12 17:09:58.042 [main] INFO  com.jeesite.modules.config.WxPayConfiguration - payconfig:wxfd263ff6e281f881;1487083832;jdfjdfd7365uyilz8765rtd6d6c6g7g3;null;null;/opt/jeesite/keys/apiclient_cert.p12
2023-06-12 17:09:58.043 [main] INFO  com.jeesite.modules.config.WxPayConfiguration - WxPayProperties{appId='wxfd263ff6e281f881', mchId='1487083832', mchKey='jdfjdfd7365uyilz8765rtd6d6c6g7g3', subAppId='', subMchId='', keyPath='/opt/jeesite/keys/apiclient_cert.p12'}
2023-06-12 17:10:02.474 [main] INFO  com.obs.services.ObsClient - Storage|1|HTTP+XML|ObsClient||||2023-06-12 17:10:02|2023-06-12 17:10:02|||0|
2023-06-12 17:10:08.451 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/form]}" onto public java.lang.String com.jeesite.modules.app.web.AppAccidentRecordController.form(com.jeesite.modules.app.entity.AppAccidentRecord,org.springframework.ui.Model)
2023-06-12 17:10:08.452 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/list || /a/app/appAccidentRecord]}" onto public java.lang.String com.jeesite.modules.app.web.AppAccidentRecordController.list(com.jeesite.modules.app.entity.AppAccidentRecord,org.springframework.ui.Model)
2023-06-12 17:10:08.453 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/save],methods=[POST]}" onto public java.lang.String com.jeesite.modules.app.web.AppAccidentRecordController.save(com.jeesite.modules.app.entity.AppAccidentRecord,java.lang.Integer,java.lang.String,java.lang.Double)
2023-06-12 17:10:08.453 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/failure]}" onto public java.lang.Object com.jeesite.modules.app.web.AppAccidentRecordController.test(java.lang.String,java.lang.String,java.lang.String)
2023-06-12 17:10:08.453 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/black]}" onto public java.lang.String com.jeesite.modules.app.web.AppAccidentRecordController.black(java.lang.String,java.lang.String)
2023-06-12 17:10:08.453 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/green]}" onto public java.lang.String com.jeesite.modules.app.web.AppAccidentRecordController.green(java.lang.String,java.lang.String)
2023-06-12 17:10:08.454 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/findMessageAmount]}" onto public com.alibaba.fastjson.JSONObject com.jeesite.modules.app.web.AppAccidentRecordController.findMessageAmount()
2023-06-12 17:10:08.454 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/appAccidentTwoList || /a/app/appAccidentRecord]}" onto public java.lang.String com.jeesite.modules.app.web.AppAccidentRecordController.appAccidentTwoList(com.jeesite.modules.app.entity.AppAccidentRecord,org.springframework.ui.Model)
2023-06-12 17:10:08.454 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/accidentTag]}" onto public com.alibaba.fastjson.JSONObject com.jeesite.modules.app.web.AppAccidentRecordController.accidentTag(java.lang.String,java.lang.String,java.lang.String)
2023-06-12 17:10:08.454 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/findImg]}" onto public com.alibaba.fastjson.JSONObject com.jeesite.modules.app.web.AppAccidentRecordController.findImg(java.lang.String)
2023-06-12 17:10:08.455 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/formtwo]}" onto public java.lang.String com.jeesite.modules.app.web.AppAccidentRecordController.formtwo(com.jeesite.modules.app.entity.AppAccidentRecord,org.springframework.ui.Model)
2023-06-12 17:10:08.455 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/getBrand4Redis2]}" onto public java.lang.Object com.jeesite.modules.app.web.AppAccidentRecordController.getBrand4Redis2()
2023-06-12 17:10:08.455 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/addClia]}" onto public java.lang.Object com.jeesite.modules.app.web.AppAccidentRecordController.addClia()
2023-06-12 17:10:08.455 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/pushBill]}" onto public java.lang.Object com.jeesite.modules.app.web.AppAccidentRecordController.pushBill(java.lang.String,java.lang.String,java.lang.String,java.lang.Integer,java.lang.String)
2023-06-12 17:10:08.456 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/findNowPlaceImg]}" onto public com.alibaba.fastjson.JSONObject com.jeesite.modules.app.web.AppAccidentRecordController.findNowPlaceImg(java.lang.String,java.lang.Integer)
2023-06-12 17:10:08.456 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/findCarImg]}" onto public com.alibaba.fastjson.JSONObject com.jeesite.modules.app.web.AppAccidentRecordController.findCarImg(java.lang.String,java.lang.Integer)
2023-06-12 17:10:08.456 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/find4sStore2]}" onto public java.lang.Object com.jeesite.modules.app.web.AppAccidentRecordController.find4sStore2(java.lang.String,java.lang.String)
2023-06-12 17:10:08.457 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/listData]}" onto public com.jeesite.common.entity.Page<com.jeesite.modules.app.entity.AppAccidentRecord> com.jeesite.modules.app.web.AppAccidentRecordController.listData(com.jeesite.modules.app.entity.AppAccidentRecord,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2023-06-12 17:10:08.457 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/find4sStore]}" onto public java.lang.Object com.jeesite.modules.app.web.AppAccidentRecordController.find4sStore(java.lang.String,java.lang.String)
2023-06-12 17:10:08.457 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/chongzhi],methods=[GET]}" onto public void com.jeesite.modules.app.web.AppAccidentRecordController.chongzhi(java.lang.String)
2023-06-12 17:10:08.458 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/showApp]}" onto public java.lang.String com.jeesite.modules.app.web.AppAccidentRecordController.showApp(java.lang.String)
2023-06-12 17:10:08.458 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/searchBrand]}" onto public java.lang.Object com.jeesite.modules.app.web.AppAccidentRecordController.searchBrand(java.lang.String)
2023-06-12 17:10:08.458 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/pushBill2]}" onto public java.lang.Object com.jeesite.modules.app.web.AppAccidentRecordController.pushBill2(java.lang.String,java.lang.String,java.lang.String,java.lang.Integer,java.lang.String)
2023-06-12 17:10:08.458 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/addMer]}" onto public java.lang.Object com.jeesite.modules.app.web.AppAccidentRecordController.addMer()
2023-06-12 17:10:08.459 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/listDataTwo]}" onto public com.jeesite.common.entity.Page<com.jeesite.modules.app.entity.AppAccidentRecord> com.jeesite.modules.app.web.AppAccidentRecordController.listDataTwo(com.jeesite.modules.app.entity.AppAccidentRecord,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2023-06-12 17:10:08.459 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/getBrand4Redis]}" onto public java.lang.Object com.jeesite.modules.app.web.AppAccidentRecordController.getBrand4Redis()
2023-06-12 17:10:08.459 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/addScore]}" onto public java.lang.Object com.jeesite.modules.app.web.AppAccidentRecordController.addScore(java.lang.String)
2023-06-12 17:10:08.459 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/addGarage]}" onto public java.lang.Object com.jeesite.modules.app.web.AppAccidentRecordController.addGarage()
2023-06-12 17:10:08.459 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/addText]}" onto public com.alibaba.fastjson.JSONObject com.jeesite.modules.app.web.AppAccidentRecordController.addText(java.lang.String,java.lang.String,java.lang.Integer)
2023-06-12 17:10:08.460 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/echo]}" onto public com.alibaba.fastjson.JSONObject com.jeesite.modules.app.web.AppAccidentRecordController.echo(java.lang.String,java.lang.Integer,java.lang.Integer)
2023-06-12 17:10:08.460 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/addTag]}" onto public com.alibaba.fastjson.JSONObject com.jeesite.modules.app.web.AppAccidentRecordController.addTag(java.lang.String,java.lang.String,java.lang.Integer)
2023-06-12 17:10:08.460 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/findMessage]}" onto public com.alibaba.fastjson.JSONObject com.jeesite.modules.app.web.AppAccidentRecordController.findMessage(java.lang.String,java.lang.String)
2023-06-12 17:10:08.460 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAccidentRecord/shiyishi]}" onto public com.alibaba.fastjson.JSONObject com.jeesite.modules.app.web.AppAccidentRecordController.shiyishi()
2023-06-12 17:10:08.461 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAllMerchants/list || /a/app/appAllMerchants]}" onto public java.lang.String com.jeesite.modules.app.web.AppAllMerchantsController.list(com.jeesite.modules.app.entity.AppUpMerchants,org.springframework.ui.Model)
2023-06-12 17:10:08.462 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAllMerchants/listData]}" onto public com.jeesite.common.entity.Page<com.jeesite.modules.app.entity.AppUpMerchants> com.jeesite.modules.app.web.AppAllMerchantsController.listData(com.jeesite.modules.app.entity.AppUpMerchants,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2023-06-12 17:10:08.463 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAuctionBailLog/form]}" onto public java.lang.String com.jeesite.modules.app.web.AppAuctionBailLogController.form(com.jeesite.modules.app.entity.AppAuctionBailLog,org.springframework.ui.Model)
2023-06-12 17:10:08.463 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAuctionBailLog/list || /a/app/appAuctionBailLog]}" onto public java.lang.String com.jeesite.modules.app.web.AppAuctionBailLogController.list(com.jeesite.modules.app.entity.AppAuctionBailLog,org.springframework.ui.Model)
2023-06-12 17:10:08.463 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAuctionBailLog/save],methods=[POST]}" onto public java.lang.String com.jeesite.modules.app.web.AppAuctionBailLogController.save(com.jeesite.modules.app.entity.AppAuctionBailLog)
2023-06-12 17:10:08.464 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAuctionBailLog/listData]}" onto public com.jeesite.common.entity.Page<com.jeesite.modules.app.entity.AppAuctionBailLog> com.jeesite.modules.app.web.AppAuctionBailLogController.listData(com.jeesite.modules.app.entity.AppAuctionBailLog,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2023-06-12 17:10:08.465 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/a/app/appAuctionBidLog/form]}" onto public java.lang.String com.jeesite.modules.app.web.AppAuctionBidLogController.form(com.jeesite.modules.app.entity.AppAuctionBidLog,org.springframework.ui.Model)
